terrain_reference_id,dram_total_layers,dram_active_layers,bs,temperature_C,raw_stps
terrain-005329,5,5,1024,42.144,147.427
terrain-005330,5,5,1024,42.121,134.617
terrain-005331,5,5,1024,42.172,139.21
terrain-005332,5,5,1024,74.834,20329.2
terrain-005333,5,5,1024,42.142,242.475
terrain-005334,5,5,1024,42.191,250.679
terrain-005335,5,5,1024,42.243,251.517
terrain-005336,5,5,1024,75.23,29449.3
terrain-005337,5,5,1024,42.286,417.896
terrain-005338,5,5,1024,42.342,420.205
terrain-005339,5,5,4,42.1,1.2308
terrain-005340,5,5,4,81.253,122.266
terrain-005341,5,5,4,42.193,1.19683
terrain-005342,5,5,4,42.251,1.2311
terrain-005343,5,5,4,78.235,153.493
terrain-005344,5,5,4,42.099,1.19655
terrain-005345,5,5,4,42.153,1.23082
terrain-005346,5,5,4,42.147,1.2311
terrain-005347,5,5,4,65.641,301.275
terrain-005348,5,5,4,66.407,303.693
terrain-005349,5,5,4,42.138,3.1515
terrain-005350,5,5,4,66.437,301.655
terrain-005351,5,5,4,61.961,348.534
terrain-005352,5,5,4,64.41,360.625
terrain-005353,5,5,4,78.079,166.053
terrain-005354,5,5,4,42.296,2.50677
terrain-005355,5,5,4,42.357,2.52339
terrain-005356,5,5,4,73.237,240.817
terrain-005357,5,5,4,73.667,248.035
terrain-005358,5,5,4,42.154,2.65823
terrain-005359,5,5,4,42.211,2.6721
terrain-005360,5,5,4,73.375,247.174
terrain-005361,5,5,4,42.144,2.52336
terrain-005362,5,5,4,67.914,309.91
terrain-005363,5,5,4,68.672,312.834
terrain-005364,5,5,4,42.096,2.67199
terrain-005365,5,5,4,68.323,311.438
terrain-005366,5,5,4,79.992,142.974
terrain-005367,5,5,4,42.256,1.69341
terrain-005368,5,5,4,42.315,1.72823
terrain-005369,5,5,4,76.249,190.901
terrain-005370,5,5,4,76.594,196.579
terrain-005371,5,5,4,42.119,1.69312
terrain-005372,5,5,4,42.173,1.72793
terrain-005373,5,5,4,76.876,200.364
terrain-005374,5,5,4,42.168,1.72821
terrain-005375,5,5,4,72.82,233.536
terrain-005376,5,5,4,42.1,1.72788
terrain-005377,5,5,4,62.819,346.957
terrain-005378,5,5,4,77.225,164.88
terrain-005379,5,5,4,42.511,3.19353
terrain-005380,5,5,4,42.567,3.16018
terrain-005381,5,5,4,72.114,239.025
terrain-005382,5,5,4,72.544,246.223
terrain-005383,5,5,4,42.105,2.64152
terrain-005384,5,5,4,42.163,2.6533
terrain-005385,5,5,4,72.195,244.692
terrain-005386,5,5,4,42.299,3.16013
terrain-005387,5,5,4,66.565,307.086
terrain-005388,5,5,4,67.327,309.649
terrain-005389,5,5,4,42.049,2.6532
terrain-005390,5,5,4,66.928,307.223
terrain-005391,5,5,4,62.911,356.399
terrain-005392,5,5,4,75.11,219.196
terrain-005393,5,5,4,75.503,225.736
terrain-005394,5,5,4,42.137,2.13662
terrain-005395,5,5,4,42.192,2.16537
terrain-005396,5,5,4,75.55,227.989
terrain-005397,5,5,4,42.186,2.16557
terrain-005398,5,5,4,70.794,275.863
terrain-005399,5,5,4,42.099,2.1653
terrain-005400,5,5,4,68.008,317.076
terrain-005401,5,5,4,79.361,156.934
terrain-005402,5,5,4,42.309,2.13685
terrain-005403,5,5,4,42.369,2.1656
terrain-005404,5,5,4,70.849,232.571
terrain-005405,5,5,4,71.269,239.602
terrain-005406,5,5,4,42.236,3.2005
terrain-005407,5,5,4,42.293,3.17143
terrain-005408,5,5,4,72.587,249.992
terrain-005409,5,5,4,42.271,3.14436
terrain-005410,5,5,4,65.184,296.855
terrain-005411,5,5,4,65.935,299.25
terrain-005412,5,5,4,42.158,3.17129
terrain-005413,5,5,4,67.282,315.334
terrain-005414,5,5,4,61.486,342.693
terrain-005415,5,5,4,69.235,300.863
terrain-005416,5,5,4,42.098,2.47884
terrain-005417,5,5,4,69.879,306.461
terrain-005418,5,5,4,65.984,348.806
terrain-005419,5,5,4,78.886,164.521
terrain-005420,5,5,4,42.348,2.45859
terrain-005421,5,5,4,42.408,2.47913
terrain-005422,5,5,4,74.172,235.156
terrain-005423,5,5,4,74.594,242.205
terrain-005424,5,5,4,42.148,2.45838
terrain-005425,5,5,4,42.204,2.47892
terrain-005426,5,5,4,74.601,243.886
terrain-005427,5,5,4,42.198,2.4791
terrain-005428,5,5,1024,43.272,65.6085
terrain-005429,5,5,1024,92.208,1693.96
terrain-005430,5,5,1024,93.251,940.047
terrain-005431,5,5,1024,43.331,66.0023
terrain-005432,5,5,1024,44.017,88.6746
terrain-005433,5,5,1024,93.206,1797.96
terrain-005434,5,5,1024,43.225,63.4746
terrain-005435,5,5,1024,88.629,1606.44
terrain-005436,5,5,1024,42.737,38.5658
terrain-005437,5,5,1024,43.131,52.0628
terrain-005438,5,5,1024,96.266,1856.27
terrain-005439,5,5,1024,42.632,37.1682
terrain-005440,5,5,1024,73.374,1001.31
terrain-005441,5,5,1024,42.681,38.431
terrain-005442,5,5,1024,76.268,1034.59
terrain-005443,5,5,1024,42.21,314.756
terrain-005444,5,5,1024,89.838,17532.1
terrain-005445,5,5,1024,42.16,119.545
terrain-005446,5,5,1024,89.819,18240.1
terrain-005447,5,5,1024,42.252,152.01
terrain-005448,5,5,1024,42.06,114.49
terrain-005449,5,5,1024,42.107,118.26
terrain-005450,5,5,1024,88.345,15408.8
terrain-005451,5,5,1024,42.082,109.308
terrain-005452,5,5,1024,42.132,112.914
terrain-005453,5,5,1024,42.185,114.086
terrain-005454,5,5,1024,90.07,1800.34
terrain-005455,5,5,1024,42.519,55.7253
terrain-005456,5,5,1024,42.886,80.3096
terrain-005457,5,5,1024,90.051,3599.44
terrain-005458,5,5,1024,95.42,3106.57
terrain-005459,5,5,1024,42.466,57.4513
terrain-005460,5,5,1024,67.993,1439.19
terrain-005461,5,5,1024,42.465,55.4444
terrain-005462,5,5,1024,71.412,1577.48
terrain-005463,5,5,1024,90.752,3525.05
terrain-005464,5,5,1024,42.274,40.9381
terrain-005465,5,5,1024,61.543,987.112
terrain-005466,5,5,1024,42.277,38.4311
terrain-005467,5,5,1024,66.13,1174.61
terrain-005468,5,5,1024,42.334,38.5658
terrain-005469,5,5,1024,42.623,59.3183
terrain-005470,5,5,1024,84.371,22563
terrain-005471,5,5,1024,85.747,25539.6
terrain-005472,5,5,1024,42.069,171.114
terrain-005473,5,5,1024,42.117,176.616
terrain-005474,5,5,1024,42.17,179.499
terrain-005475,5,5,1024,86.456,22104.6
terrain-005476,5,5,1024,42.166,176.575
terrain-005477,5,5,1024,42.223,179.456
terrain-005478,5,5,1024,89.43,6242.28
terrain-005479,5,5,1024,42.216,66.9863
terrain-005480,5,5,1024,89.532,6567.77
terrain-005481,5,5,1024,60.282,1534.64
terrain-005482,5,5,1024,42.263,69.2352
terrain-005483,5,5,1024,62.351,1614.2
terrain-005484,5,5,1024,42.249,59.7099
terrain-005485,5,5,1024,42.424,82.2495
terrain-005486,5,5,1024,91.085,6350.61
terrain-005487,5,5,1024,42.155,48.9423
terrain-005488,5,5,1024,59.616,1215.76
terrain-005489,5,5,1024,42.209,49.1611
terrain-005490,5,5,1024,42.294,61.4595
terrain-005491,5,5,1024,42.155,56.1163
terrain-005492,5,5,1024,81.578,29994.1
terrain-005493,5,5,1024,42.14,245.959
terrain-005494,5,5,1024,42.196,251.58
terrain-005495,5,5,1024,42.25,251.484
terrain-005496,5,5,1024,89.122,10807
terrain-005497,5,5,1024,42.147,85.8418
terrain-005498,5,5,1024,89.065,11350.5
terrain-005499,5,5,1024,59.16,1982.88
terrain-005500,5,5,1024,42.2,86.5171
terrain-005501,5,5,1024,42.265,101.949
terrain-005502,5,5,1024,42.1,86.0219
terrain-005503,5,5,1024,93.079,10901.1
terrain-005504,5,5,1024,42.166,69.6683
terrain-005505,5,5,1024,42.256,91.0338
terrain-005506,5,5,1024,42.047,65.1783
terrain-005507,5,5,1024,42.097,67.3681
terrain-005508,5,5,1024,90.313,1882.81
terrain-005509,5,5,1024,42.544,58.7121
terrain-005510,5,5,1024,42.934,85.3742
terrain-005511,5,5,1024,90.274,3762.9
terrain-005512,5,5,1024,99.753,3609.51
terrain-005513,5,5,1024,42.497,60.8944
terrain-005514,5,5,1024,69.168,1576.56
terrain-005515,5,5,1024,42.491,58.5522
terrain-005516,5,5,1024,72.504,1696.34
terrain-005517,5,5,1024,90.838,3669.35
terrain-005518,5,5,1024,42.288,42.6554
terrain-005519,5,5,1024,61.894,1048.81
terrain-005520,5,5,1024,42.288,39.8978
terrain-005521,5,5,1024,66.607,1237.81
terrain-005522,5,5,1024,42.345,39.972
terrain-005523,5,5,1024,42.646,62.0329
terrain-005524,5,5,1024,84.933,25466.4
terrain-005525,5,5,1024,86.903,29055.6
terrain-005526,5,5,1024,42.094,205.767
terrain-005527,5,5,1024,42.142,212.553
terrain-005528,5,5,1024,42.195,214.676
terrain-005529,5,5,1024,86.776,24268.1
terrain-005530,5,5,1024,42.202,212.461
terrain-005531,5,5,1024,42.259,214.582
terrain-005532,5,5,1024,89.778,6750.84
terrain-005533,5,5,1024,42.235,71.7142
terrain-005534,5,5,1024,89.882,6934.91
terrain-005535,5,5,1024,60.753,1691.83
terrain-005536,5,5,1024,42.283,74.1497
terrain-005537,5,5,1024,62.77,1738.88
terrain-005538,5,5,1024,42.261,63.1523
terrain-005539,5,5,1024,42.444,87.5699
terrain-005540,5,5,1024,91.208,6653.02
terrain-005541,5,5,1024,42.163,51.3461
terrain-005542,5,5,1024,59.748,1283.6
terrain-005543,5,5,1024,42.216,51.4692
terrain-005544,5,5,1024,42.302,64.3785
terrain-005545,5,5,1024,42.167,59.394
terrain-005546,5,5,1024,82.276,34962.9
terrain-005547,5,5,1024,42.185,321.706
terrain-005548,5,5,1024,42.241,326.586
terrain-005549,5,5,1024,42.313,326.347
terrain-005550,5,5,1024,89.678,11838.2
terrain-005551,5,5,1024,42.161,93.5275
terrain-005552,5,5,1024,89.628,12188.4
terrain-005553,5,5,1024,59.375,2174.39
terrain-005554,5,5,1024,42.214,93.9362
terrain-005555,5,5,1024,42.276,110.252
terrain-005556,5,5,1024,42.114,93.9782
terrain-005557,5,5,1024,93.362,11550.8
terrain-005558,5,5,1024,42.175,74.3962
terrain-005559,5,5,1024,42.266,97.5877
terrain-005560,5,5,1024,42.055,69.6423
terrain-005561,5,5,1024,42.104,72.0084
terrain-005562,5,5,1024,80.385,42481.5
terrain-005563,5,5,1024,42.276,441.663
terrain-005564,5,5,1024,90.832,19613.9
terrain-005565,5,5,1024,42.174,134.189
terrain-005566,5,5,1024,90.818,20093.1
terrain-005567,5,5,1024,42.268,171.237
terrain-005568,5,5,1024,42.074,129.029
terrain-005569,5,5,1024,42.121,133.357
terrain-005570,5,5,1024,88.36,16463.7
terrain-005571,5,5,1024,42.099,122.473
terrain-005572,5,5,1024,42.149,126.587
terrain-005573,5,5,1024,42.202,127.337
terrain-005574,5,5,1024,90.059,7018.37
terrain-005575,5,5,1024,42.248,74.3342
terrain-005576,5,5,1024,90.064,7101.19
terrain-005577,5,5,1024,61.041,1780.31
terrain-005578,5,5,1024,42.296,76.8747
terrain-005579,5,5,1024,63.022,1805.8
terrain-005580,5,5,1024,42.269,65.0243
terrain-005581,5,5,1024,42.457,90.4895
terrain-005582,5,5,1024,90.828,6721.08
terrain-005583,5,5,1024,42.169,52.6381
terrain-005584,5,5,1024,59.792,1319.16
terrain-005585,5,5,1024,42.223,52.7057
terrain-005586,5,5,1024,42.308,65.9412
terrain-005587,5,5,1024,42.176,61.1801
terrain-005588,5,5,1024,83.001,37271.9
terrain-005589,5,5,1024,42.233,380.174
terrain-005590,5,5,1024,42.289,383.713
terrain-005591,5,5,1024,42.375,383.378
terrain-005592,5,5,1024,89.985,12331.3
terrain-005593,5,5,1024,42.172,97.9049
terrain-005594,5,5,1024,89.848,12530.9
terrain-005595,5,5,1024,59.529,2280.05
terrain-005596,5,5,1024,42.225,98.1388
terrain-005597,5,5,1024,42.286,114.92
terrain-005598,5,5,1024,42.125,98.5291
terrain-005599,5,5,1024,92.807,11647.6
terrain-005600,5,5,1024,42.182,77.0077
terrain-005601,5,5,1024,42.273,101.224
terrain-005602,5,5,1024,42.061,72.1107
terrain-005603,5,5,1024,42.111,74.5753
terrain-005604,5,5,1024,81.091,45835.9
terrain-005605,5,5,1024,42.353,553.005
terrain-005606,5,5,1024,91.245,20518.7
terrain-005607,5,5,1024,42.187,142.933
terrain-005608,5,5,1024,91.146,20793.6
terrain-005609,5,5,1024,42.284,182.768
terrain-005610,5,5,1024,42.087,137.765
terrain-005611,5,5,1024,42.135,142.437
terrain-005612,5,5,1024,87.596,16549.6
terrain-005613,5,5,1024,42.113,130.318
terrain-005614,5,5,1024,42.164,134.74
terrain-005615,5,5,1024,42.217,135.184
terrain-005616,5,5,1024,85.099,26604
terrain-005617,5,5,1024,87.741,30630.7
terrain-005618,5,5,1024,42.118,228.917
terrain-005619,5,5,1024,42.167,236.594
terrain-005620,5,5,1024,42.219,237.965
terrain-005621,5,5,1024,86.633,24786.4
terrain-005622,5,5,1024,42.234,236.477
terrain-005623,5,5,1024,42.291,237.846
terrain-005624,5,5,1024,89.204,12142.9
terrain-005625,5,5,1024,42.185,100.235
terrain-005626,5,5,1024,59.617,2325.64
terrain-005627,5,5,1024,42.237,100.369
terrain-005628,5,5,1024,42.298,117.377
terrain-005629,5,5,1024,42.138,100.959
terrain-005630,5,5,1024,42.193,78.3741
terrain-005631,5,5,1024,42.07,73.4027
terrain-005632,5,5,1024,42.121,75.9195
terrain-005633,5,5,1024,80.78,43541.3
terrain-005634,5,5,1024,42.451,632.161
terrain-005635,5,5,1024,89.979,19846.7
terrain-005636,5,5,1024,42.204,147.713
terrain-005637,5,5,1024,42.303,189.063
terrain-005638,5,5,1024,42.104,142.561
terrain-005639,5,5,1024,42.152,147.424
terrain-005640,5,5,1024,42.132,134.599
terrain-005641,5,5,1024,42.183,139.192
terrain-005642,5,5,1024,83.829,25360.7
terrain-005643,5,5,1024,42.149,242.473
terrain-005644,5,5,1024,42.198,250.678
terrain-005645,5,5,1024,42.25,251.517
terrain-005646,5,5,1024,82.662,35694.2
terrain-005647,5,5,1024,42.292,417.902
terrain-005648,5,5,1024,42.348,420.223
terrain-005649,5,5,4,42.1,1.2308
terrain-005650,5,5,4,81.253,122.266
terrain-005651,5,5,4,42.193,1.19683
terrain-005652,5,5,4,42.251,1.2311
terrain-005653,5,5,4,78.235,153.493
terrain-005654,5,5,4,42.099,1.19655
terrain-005655,5,5,4,42.153,1.23082
terrain-005656,5,5,4,42.147,1.2311
terrain-005657,5,5,4,65.641,301.275
terrain-005658,5,5,4,66.407,303.693
terrain-005659,5,5,4,42.138,3.1515
terrain-005660,5,5,4,66.437,301.655
terrain-005661,5,5,4,61.961,348.534
terrain-005662,5,5,4,64.41,360.625
terrain-005663,5,5,4,78.079,166.053
terrain-005664,5,5,4,42.296,2.50677
terrain-005665,5,5,4,42.357,2.52339
terrain-005666,5,5,4,73.237,240.817
terrain-005667,5,5,4,73.667,248.035
terrain-005668,5,5,4,42.154,2.65823
terrain-005669,5,5,4,42.211,2.6721
terrain-005670,5,5,4,73.375,247.174
terrain-005671,5,5,4,42.144,2.52336
terrain-005672,5,5,4,67.914,309.91
terrain-005673,5,5,4,68.672,312.834
terrain-005674,5,5,4,42.096,2.67199
terrain-005675,5,5,4,68.323,311.438
terrain-005676,5,5,4,79.992,142.974
terrain-005677,5,5,4,42.256,1.69341
terrain-005678,5,5,4,42.315,1.72823
terrain-005679,5,5,4,76.249,190.901
terrain-005680,5,5,4,76.594,196.579
terrain-005681,5,5,4,42.119,1.69312
terrain-005682,5,5,4,42.173,1.72793
terrain-005683,5,5,4,76.876,200.364
terrain-005684,5,5,4,42.168,1.72821
terrain-005685,5,5,4,72.82,233.536
terrain-005686,5,5,4,42.1,1.72788
terrain-005687,5,5,4,62.819,346.957
terrain-005688,5,5,4,77.225,164.88
terrain-005689,5,5,4,42.511,3.19353
terrain-005690,5,5,4,42.567,3.16018
terrain-005691,5,5,4,72.114,239.025
terrain-005692,5,5,4,72.544,246.223
terrain-005693,5,5,4,42.105,2.64152
terrain-005694,5,5,4,42.163,2.6533
terrain-005695,5,5,4,72.195,244.692
terrain-005696,5,5,4,42.299,3.16013
terrain-005697,5,5,4,66.565,307.086
terrain-005698,5,5,4,67.327,309.649
terrain-005699,5,5,4,42.049,2.6532
terrain-005700,5,5,4,66.928,307.223
terrain-005701,5,5,4,62.911,356.399
terrain-005702,5,5,4,75.11,219.196
terrain-005703,5,5,4,75.503,225.736
terrain-005704,5,5,4,42.137,2.13662
terrain-005705,5,5,4,42.192,2.16537
terrain-005706,5,5,4,75.55,227.989
terrain-005707,5,5,4,42.186,2.16557
terrain-005708,5,5,4,70.794,275.863
terrain-005709,5,5,4,42.099,2.1653
terrain-005710,5,5,4,68.008,317.076
terrain-005711,5,5,4,79.361,156.934
terrain-005712,5,5,4,42.309,2.13685
terrain-005713,5,5,4,42.369,2.1656
terrain-005714,5,5,4,70.849,232.571
terrain-005715,5,5,4,71.269,239.602
terrain-005716,5,5,4,42.236,3.2005
terrain-005717,5,5,4,42.293,3.17143
terrain-005718,5,5,4,72.587,249.992
terrain-005719,5,5,4,42.271,3.14436
terrain-005720,5,5,4,65.184,296.855
terrain-005721,5,5,4,65.935,299.25
terrain-005722,5,5,4,42.158,3.17129
terrain-005723,5,5,4,67.282,315.334
terrain-005724,5,5,4,61.486,342.693
terrain-005725,5,5,4,69.235,300.863
terrain-005726,5,5,4,42.098,2.47884
terrain-005727,5,5,4,69.879,306.461
terrain-005728,5,5,4,65.984,348.806
terrain-005729,5,5,4,78.886,164.521
terrain-005730,5,5,4,42.348,2.45859
terrain-005731,5,5,4,42.408,2.47913
terrain-005732,5,5,4,74.172,235.156
terrain-005733,5,5,4,74.594,242.205
terrain-005734,5,5,4,42.148,2.45838
terrain-005735,5,5,4,42.204,2.47892
terrain-005736,5,5,4,74.601,243.886
terrain-005737,5,5,4,42.198,2.4791
terrain-005738,5,5,1024,43.272,65.6085
terrain-005739,5,5,1024,92.208,1693.96
terrain-005740,5,5,1024,93.251,940.047
terrain-005741,5,5,1024,43.331,66.0023
terrain-005742,5,5,1024,44.017,88.6746
terrain-005743,5,5,1024,93.206,1797.96
terrain-005744,5,5,1024,43.225,63.4746
terrain-005745,5,5,1024,88.629,1606.44
terrain-005746,5,5,1024,42.737,38.5658
terrain-005747,5,5,1024,43.131,52.0628
terrain-005748,5,5,1024,96.266,1856.27
terrain-005749,5,5,1024,42.632,37.1682
terrain-005750,5,5,1024,73.374,1001.31
terrain-005751,5,5,1024,42.681,38.431
terrain-005752,5,5,1024,76.268,1034.59
terrain-005753,5,5,1024,42.21,314.756
terrain-005754,5,5,1024,89.838,17532.2
terrain-005755,5,5,1024,42.16,119.545
terrain-005756,5,5,1024,89.819,18240.6
terrain-005757,5,5,1024,42.252,152.01
terrain-005758,5,5,1024,42.06,114.49
terrain-005759,5,5,1024,42.107,118.26
terrain-005760,5,5,1024,88.346,15409
terrain-005761,5,5,1024,42.082,109.308
terrain-005762,5,5,1024,42.132,112.914
terrain-005763,5,5,1024,42.185,114.086
terrain-005764,5,5,1024,90.07,1800.34
terrain-005765,5,5,1024,42.519,55.7253
terrain-005766,5,5,1024,42.886,80.3096
terrain-005767,5,5,1024,90.051,3599.44
terrain-005768,5,5,1024,95.42,3106.57
terrain-005769,5,5,1024,42.466,57.4513
terrain-005770,5,5,1024,67.993,1439.19
terrain-005771,5,5,1024,42.465,55.4444
terrain-005772,5,5,1024,71.412,1577.48
terrain-005773,5,5,1024,90.752,3525.06
terrain-005774,5,5,1024,42.274,40.9381
terrain-005775,5,5,1024,61.543,987.113
terrain-005776,5,5,1024,42.277,38.4311
terrain-005777,5,5,1024,66.13,1174.61
terrain-005778,5,5,1024,42.334,38.5658
terrain-005779,5,5,1024,42.623,59.3183
terrain-005780,5,5,1024,84.372,22563
terrain-005781,5,5,1024,85.747,25539.6
terrain-005782,5,5,1024,42.069,171.114
terrain-005783,5,5,1024,42.117,176.616
terrain-005784,5,5,1024,42.17,179.499
terrain-005785,5,5,1024,86.456,22104.9
terrain-005786,5,5,1024,42.166,176.575
terrain-005787,5,5,1024,42.223,179.456
terrain-005788,5,5,1024,89.43,6242.28
terrain-005789,5,5,1024,42.216,66.9863
terrain-005790,5,5,1024,89.532,6567.77
terrain-005791,5,5,1024,60.282,1534.64
terrain-005792,5,5,1024,42.263,69.2352
terrain-005793,5,5,1024,62.351,1614.2
terrain-005794,5,5,1024,42.249,59.7099
terrain-005795,5,5,1024,42.424,82.2495
terrain-005796,5,5,1024,91.085,6350.62
terrain-005797,5,5,1024,42.155,48.9423
terrain-005798,5,5,1024,59.616,1215.76
terrain-005799,5,5,1024,42.209,49.1611
terrain-005800,5,5,1024,42.294,61.4595
terrain-005801,5,5,1024,42.155,56.1163
terrain-005802,5,5,1024,81.579,29994.1
terrain-005803,5,5,1024,42.14,245.959
terrain-005804,5,5,1024,42.196,251.58
terrain-005805,5,5,1024,42.25,251.484
terrain-005806,5,5,1024,89.123,10807
terrain-005807,5,5,1024,42.147,85.8418
terrain-005808,5,5,1024,89.065,11350.5
terrain-005809,5,5,1024,59.16,1982.88
terrain-005810,5,5,1024,42.2,86.5171
terrain-005811,5,5,1024,42.265,101.949
terrain-005812,5,5,1024,42.1,86.0219
terrain-005813,5,5,1024,93.081,10901.7
terrain-005814,5,5,1024,42.166,69.6683
terrain-005815,5,5,1024,42.256,91.0338
terrain-005816,5,5,1024,42.047,65.1783
terrain-005817,5,5,1024,42.097,67.3681
terrain-005818,5,5,1024,90.313,1882.81
terrain-005819,5,5,1024,42.544,58.7121
terrain-005820,5,5,1024,42.934,85.3742
terrain-005821,5,5,1024,90.274,3762.9
terrain-005822,5,5,1024,99.753,3609.51
terrain-005823,5,5,1024,42.497,60.8944
terrain-005824,5,5,1024,69.168,1576.56
terrain-005825,5,5,1024,42.491,58.5522
terrain-005826,5,5,1024,72.504,1696.34
terrain-005827,5,5,1024,90.838,3669.36
terrain-005828,5,5,1024,42.288,42.6554
terrain-005829,5,5,1024,61.894,1048.81
terrain-005830,5,5,1024,42.288,39.8978
terrain-005831,5,5,1024,66.607,1237.81
terrain-005832,5,5,1024,42.345,39.972
terrain-005833,5,5,1024,42.646,62.0329
terrain-005834,5,5,1024,84.933,25466.4
terrain-005835,5,5,1024,86.903,29055.6
terrain-005836,5,5,1024,42.094,205.767
terrain-005837,5,5,1024,42.142,212.553
terrain-005838,5,5,1024,42.195,214.676
terrain-005839,5,5,1024,86.777,24268.4
terrain-005840,5,5,1024,42.202,212.461
terrain-005841,5,5,1024,42.259,214.582
terrain-005842,5,5,1024,89.778,6750.84
terrain-005843,5,5,1024,42.235,71.7142
terrain-005844,5,5,1024,89.882,6934.91
terrain-005845,5,5,1024,60.753,1691.83
terrain-005846,5,5,1024,42.283,74.1497
terrain-005847,5,5,1024,62.77,1738.88
terrain-005848,5,5,1024,42.261,63.1523
terrain-005849,5,5,1024,42.444,87.5699
terrain-005850,5,5,1024,91.208,6653.01
terrain-005851,5,5,1024,42.163,51.3462
terrain-005852,5,5,1024,59.748,1283.6
terrain-005853,5,5,1024,42.216,51.4692
terrain-005854,5,5,1024,42.302,64.3785
terrain-005855,5,5,1024,42.167,59.394
terrain-005856,5,5,1024,82.276,34962.9
terrain-005857,5,5,1024,42.185,321.706
terrain-005858,5,5,1024,42.241,326.586
terrain-005859,5,5,1024,42.313,326.347
terrain-005860,5,5,1024,89.678,11838.1
terrain-005861,5,5,1024,42.161,93.5275
terrain-005862,5,5,1024,89.628,12188.3
terrain-005863,5,5,1024,59.375,2174.39
terrain-005864,5,5,1024,42.214,93.9362
terrain-005865,5,5,1024,42.276,110.252
terrain-005866,5,5,1024,42.114,93.9782
terrain-005867,5,5,1024,93.361,11550.6
terrain-005868,5,5,1024,42.175,74.3962
terrain-005869,5,5,1024,42.266,97.5877
terrain-005870,5,5,1024,42.055,69.6423
terrain-005871,5,5,1024,42.104,72.0084
terrain-005872,5,5,1024,80.384,42481.5
terrain-005873,5,5,1024,42.276,441.663
terrain-005874,5,5,1024,90.831,19614
terrain-005875,5,5,1024,42.174,134.189
terrain-005876,5,5,1024,90.818,20092.1
terrain-005877,5,5,1024,42.268,171.237
terrain-005878,5,5,1024,42.074,129.029
terrain-005879,5,5,1024,42.121,133.357
terrain-005880,5,5,1024,88.36,16463.9
terrain-005881,5,5,1024,42.099,122.473
terrain-005882,5,5,1024,42.149,126.587
terrain-005883,5,5,1024,42.202,127.337
terrain-005884,5,5,1024,90.06,7018.41
terrain-005885,5,5,1024,42.248,74.3342
terrain-005886,5,5,1024,90.064,7101.23
terrain-005887,5,5,1024,61.041,1780.31
terrain-005888,5,5,1024,42.296,76.8747
terrain-005889,5,5,1024,63.022,1805.8
terrain-005890,5,5,1024,42.269,65.0243
