hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
1,9,9,1.3,0.6,2.0,4,16,16,1,1,False,replace_only,493.2130207376972
1,9,9,1.3,0.6,2.1,4,16,16,1,1,False,replace_only,493.2130207376972
1,9,9,1.3,0.6,2.2,4,16,16,1,1,False,replace_only,493.2130207376972
1,9,9,1.3,0.6,2.3,3,16,16,1,1,False,replace_only,455.1460338236885
1,9,9,1.3,0.7,1.7,4,16,16,1,1,False,replace_only,493.7093928926812
1,9,9,1.3,0.7,1.8,4,16,16,1,1,False,replace_only,493.7093928926812
1,9,9,1.3,0.7,1.9,4,16,16,1,1,False,replace_only,493.7093928926812
1,9,9,1.3,0.7,2.0,4,16,16,1,1,False,replace_only,493.7093928926812
1,9,9,1.3,0.7,2.1,4,16,16,1,1,False,replace_only,493.7093928926812
1,9,9,1.3,0.7,2.2,3,16,16,1,1,False,replace_only,455.472759283375
1,9,9,1.3,0.7,2.3,3,16,16,1,1,False,replace_only,455.472759283375
1,9,9,1.3,0.8,1.7,4,16,16,1,1,False,replace_only,493.86068377173325
1,9,9,1.3,0.8,1.8,4,16,16,1,1,False,replace_only,493.96011748617445
1,9,9,1.3,0.8,1.9,4,16,16,1,1,False,replace_only,494.0491184404764
1,9,9,1.3,0.8,2.0,3,16,16,1,1,False,replace_only,455.7181114042717
