hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
0,10,10,1.5,0.8,0.5,4,16,16,1,1,False,replace_only,490.086907901719
0,10,10,1.5,0.8,0.8,4,16,16,1,1,False,replace_only,492.34406453098336
0,10,10,1.5,0.8,1.0,4,16,16,1,1,False,replace_only,493.1010775747115
0,10,10,1.5,0.8,1.2,4,16,16,1,1,False,replace_only,493.6070475872729
0,10,10,1.5,0.8,1.5,3,16,16,1,1,False,replace_only,455.7032984141182
0,10,10,1.5,0.8,2.0,3,16,16,1,1,False,replace_only,455.96465222802834
0,10,10,1.5,1.0,0.5,4,16,16,1,1,False,replace_only,490.292275043104
0,10,10,1.5,1.0,0.8,4,16,16,1,1,False,replace_only,492.5513281667244
0,10,10,1.5,1.0,1.0,3,16,16,1,1,False,replace_only,455.2936910126578
0,10,10,1.5,1.0,1.2,3,16,16,1,1,False,replace_only,455.5811667936865
0,10,10,1.5,1.0,1.5,3,16,16,1,1,False,replace_only,455.86900586551064
0,10,10,1.5,1.0,2.0,3,16,16,1,1,False,replace_only,456.15720891727807
0,10,10,1.5,1.2,0.5,4,16,16,1,1,False,replace_only,490.42928211937635
0,10,10,1.5,1.2,0.8,3,16,16,1,1,False,replace_only,454.9732082572558
0,10,10,1.5,1.2,1.0,3,16,16,1,1,False,replace_only,455.4039507343442
0,10,10,1.5,1.2,1.2,3,16,16,1,1,False,replace_only,455.69156582637316
0,10,10,1.5,1.2,1.5,3,16,16,1,1,False,replace_only,455.9795444734133
0,10,10,1.5,1.2,2.0,2,16,16,1,1,False,replace_only,322.822649453515
0,10,10,1.5,1.5,0.5,3,16,16,1,1,False,replace_only,453.79533861246824
0,10,10,1.5,1.5,0.8,3,16,16,1,1,False,replace_only,455.0833127764683
0,10,10,1.5,1.5,1.0,3,16,16,1,1,False,replace_only,455.5142638775796
0,10,10,1.5,1.5,1.2,3,16,16,1,1,False,replace_only,455.8020183819077
0,10,10,1.5,1.5,1.5,2,16,16,1,1,False,replace_only,322.7652234382377
0,10,10,1.5,1.5,2.0,2,16,16,1,1,False,replace_only,322.87354249109285
0,10,10,1.5,2.0,0.5,3,16,16,1,1,False,replace_only,453.9048736559462
0,10,10,1.5,2.0,0.8,2,16,16,1,1,False,replace_only,322.4374341042897
0,10,10,1.5,2.0,1.0,2,16,16,1,1,False,replace_only,322.5996099520348
0,10,10,1.5,2.0,1.2,2,16,16,1,1,False,replace_only,322.70781785095613
0,10,10,1.5,2.0,1.5,2,16,16,1,1,False,replace_only,322.81609836874026
0,10,10,1.5,2.0,2.0,1,16,16,1,1,False,replace_only,195.25909824315636
0,10,10,2.0,0.5,0.5,4,16,16,1,1,False,replace_only,489.48285081807205
0,10,10,2.0,0.5,0.8,4,16,16,1,1,False,replace_only,491.73443382742306
0,10,10,2.0,0.5,1.0,4,16,16,1,1,False,replace_only,492.48957184601517
0,10,10,2.0,0.5,1.2,4,16,16,1,1,False,replace_only,492.99428703177705
0,10,10,2.0,0.5,1.5,4,16,16,1,1,False,replace_only,493.0206026262183
0,10,10,2.0,0.5,2.0,3,16,16,1,1,False,replace_only,454.9424452091317
0,10,10,2.0,0.8,0.5,4,16,16,1,1,False,replace_only,490.0979489504421
0,10,10,2.0,0.8,0.8,4,16,16,1,1,False,replace_only,492.3552075196119
0,10,10,2.0,0.8,1.0,4,16,16,1,1,False,replace_only,493.11225485720905
0,10,10,2.0,0.8,1.2,3,16,16,1,1,False,replace_only,455.42329624538024
0,10,10,2.0,0.8,1.5,3,16,16,1,1,False,replace_only,455.7109357835669
0,10,10,2.0,0.8,2.0,3,16,16,1,1,False,replace_only,455.972298361184
0,10,10,2.0,1.0,0.5,4,16,16,1,1,False,replace_only,490.3033253474446
0,10,10,2.0,1.0,0.8,4,16,16,1,1,False,replace_only,492.5624805394794
0,10,10,2.0,1.0,1.0,3,16,16,1,1,False,replace_only,455.3013146572778
0,10,10,2.0,1.0,1.2,3,16,16,1,1,False,replace_only,455.5888000695453
0,10,10,2.0,1.0,1.5,3,16,16,1,1,False,replace_only,455.87664879087265
0,10,10,2.0,1.0,2.0,3,16,16,1,1,False,replace_only,456.1648615104539
0,10,10,2.0,1.2,0.5,4,16,16,1,1,False,replace_only,490.4403386005961
0,10,10,2.0,1.2,0.8,3,16,16,1,1,False,replace_only,454.9808211719806
0,10,10,2.0,1.2,1.0,3,16,16,1,1,False,replace_only,455.4115780722528
0,10,10,2.0,1.2,1.2,3,16,16,1,1,False,replace_only,455.69920280252296
0,10,10,2.0,1.2,1.5,3,16,16,1,1,False,replace_only,455.9871911060866
0,10,10,2.0,1.2,2.0,2,16,16,1,1,False,replace_only,322.8253869672207
0,10,10,2.0,1.5,0.5,3,16,16,1,1,False,replace_only,453.80291215656865
0,10,10,2.0,1.5,0.8,3,16,16,1,1,False,replace_only,455.0909293766856
0,10,10,2.0,1.5,1.0,3,16,16,1,1,False,replace_only,455.52189491146146
0,10,10,2.0,1.5,1.2,3,16,16,1,1,False,replace_only,455.80965906104007
0,10,10,2.0,1.5,1.5,2,16,16,1,1,False,replace_only,322.76795997804453
0,10,10,2.0,1.5,2.0,2,16,16,1,1,False,replace_only,322.8762808680482
0,10,10,2.0,2.0,0.5,2,16,16,1,1,False,replace_only,321.95460623649836
0,10,10,2.0,2.0,0.8,2,16,16,1,1,False,replace_only,322.4401650883718
0,10,10,2.0,2.0,1.0,2,16,16,1,1,False,replace_only,322.6023436841412
0,10,10,2.0,2.0,1.2,2,16,16,1,1,False,replace_only,322.7105534173838
0,10,10,2.0,2.0,1.5,2,16,16,1,1,False,replace_only,322.81883577133607
0,10,10,2.0,2.0,2.0,1,16,16,1,1,False,replace_only,195.25959900059718
1,9,9,0.5,0.5,0.5,5,16,16,1,1,False,replace_only,471.36037506507466
1,9,9,0.5,0.5,0.8,5,16,16,1,1,False,replace_only,473.4479652019794
1,9,9,0.5,0.5,1.0,5,16,16,1,1,False,replace_only,474.1479439424313
1,9,9,0.5,0.5,1.2,5,16,16,1,1,False,replace_only,474.615747487469
1,9,9,0.5,0.5,1.5,4,16,16,1,1,False,replace_only,492.4374444112981
1,9,9,0.5,0.5,2.0,4,16,16,1,1,False,replace_only,492.4374444112981
1,9,9,0.5,0.8,0.5,5,16,16,1,1,False,replace_only,471.99430038837863
1,9,9,0.5,0.8,0.8,5,16,16,1,1,False,replace_only,474.0875220537083
1,9,9,0.5,0.8,1.0,4,16,16,1,1,False,replace_only,492.5288799271859
1,9,9,0.5,0.8,1.2,4,16,16,1,1,False,replace_only,493.0336757273202
1,9,9,0.5,0.8,1.5,4,16,16,1,1,False,replace_only,493.53950735293085
1,9,9,0.5,0.8,2.0,4,16,16,1,1,False,replace_only,493.9994751878379
1,9,9,0.5,1.0,0.5,5,16,16,1,1,False,replace_only,472.2059879233327
1,9,9,0.5,1.0,0.8,4,16,16,1,1,False,replace_only,491.98040496833266
