point_id,phase,model,baseline_noc,scaled_layer,bw_multiplier,bs,minibatch,seq,orig_sm_count,baseline_sm_count,num_devices,tp,ep,dp,pp,sp,cp,onex_tp,onex_ep,onex_dp,onex_pp,kv_len_1,kv_len_2,kv_len_3,kv_len_4,tp_transform_moe,paper_logic_stps,paper_dram_stps,paper_dse_stps,paper_recon_rel_err
prefill_0072,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,16,8,8192,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,87547.3477840048,102999.158970023,87547.3477840048,0
prefill_0073,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,64,16,1024,7,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,145041.095661239,169256.099524154,145041.095661239,0
prefill_0074,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,64,32,8192,7,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,89313.542700028,104340.981265476,89313.542700028,0
prefill_0075,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,256,64,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,158493.38893305,188683.220211771,158493.38893305,0
prefill_0076,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,256,256,8192,7,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,98316.3090470167,113184.700244405,96144.8744537981,0.0225850270807947
prefill_0077,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,1024,256,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,161100.349079076,191077.568355623,161100.349079076,0
prefill_0078,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,1,1,1024,9,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12442.3948055402,11775.6081867849,12442.3948055402,0
prefill_0079,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,1,1,8192,9,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,11699.8320181663,11259.6570838341,11699.8320181663,0
prefill_0080,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,4,2,1024,9,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,65658.4906005848,59241.1834982404,65658.4906005848,0
prefill_0081,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,4,2,8192,9,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,68836.5569292031,63935.4261521296,68836.5569292031,0
prefill_0082,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,16,8,1024,9,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,150778.67005654,135326.420906165,150778.67005654,0
prefill_0083,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,16,8,8192,9,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,107661.741589389,97649.1102957497,107661.741589389,0
prefill_0084,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,64,16,1024,9,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,169313.69336581,158021.764283419,169313.69336581,0
prefill_0085,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,64,16,8192,9,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,109949.519115926,99794.1200798645,109949.519115926,1.32350876523834e-16
prefill_0086,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,256,64,1024,9,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,190718.487235435,177033.422359065,190718.487235435,0
prefill_0087,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,256,64,8192,9,8,256,1,8,8,4,1,1,2,32,4,1,1,1,1,1,replace_only,117816.763331396,109367.637757673,117816.763331396,0
prefill_0088,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.25,1024,256,1024,9,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,195612.332204118,179969.128064573,195612.332204118,0
prefill_0089,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,1,1,1024,9,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14114.4993374986,13262.5900101483,14114.4993374986,0
prefill_0090,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,1,1,8192,9,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13141.9176318577,12588.2091201831,13141.9176318577,1.38411261925458e-16
prefill_0091,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,4,2,1024,9,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,73016.5321125581,65166.3004804137,73016.5321125581,0
prefill_0092,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,4,2,8192,9,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,78566.6572537901,72090.2885321078,78566.6572537901,0
prefill_0093,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,16,8,1024,9,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,164359.025007087,145529.094578438,164359.025007087,0
prefill_0094,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,16,8,8192,9,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,112496.369247944,101561.05090318,112496.369247944,1.29354532289785e-16
prefill_0095,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,64,16,1024,9,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,180512.31566603,167504.8603542,180512.31566603,0
prefill_0096,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,64,32,8192,9,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,114250.060181577,103060.274297607,114250.060181577,1.27368993987746e-16
prefill_0097,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,256,64,1024,9,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,202528.116377375,187103.203023942,202528.116377375,0
prefill_0098,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,256,64,8192,9,8,256,1,8,8,4,1,1,2,32,4,1,1,1,1,1,replace_only,118624.658964263,112766.093065239,118624.658964263,0
prefill_0099,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,0.5,1024,256,1024,9,8,256,1,8,8,4,1,1,1,64,1,4,1,1,1,1,replace_only,209468.842028779,190893.946065752,209468.842028779,2.77882191688778e-16
prefill_0100,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14146.6558111788,14146.6558111788,14146.6558111788,0
prefill_0101,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13836.404924139,13836.404924139,13836.404924139,0
prefill_0102,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,68081.6891954185,68081.6891954185,68081.6891954185,0
prefill_0103,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,76690.1147077068,76690.1147077068,76690.1147077068,0
prefill_0104,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,147734.662011335,147734.662011335,147734.662011335,0
prefill_0105,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,102197.78236514,102197.78236514,102197.78236514,0
prefill_0106,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,64,16,1024,8,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,169076.296488173,169076.296488173,169076.296488173,0
prefill_0107,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,64,32,8192,8,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,103566.297983399,103566.297983399,103566.297983399,0
prefill_0108,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,188585.476790295,188585.476790295,188585.476790295,0
prefill_0109,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,256,256,8192,8,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,113180.04507109,113180.04507109,108284.173675161,0.0452131759403298
prefill_0110,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1,1024,256,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,191052.407644893,191052.407644893,191052.407644893,0
prefill_0111,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,1,1,1024,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12973.9344426439,14270.21287904,12973.9344426439,1.40203375590294e-16
prefill_0112,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,1,1,8192,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12530.3822178043,13954.4907115506,12530.3822178043,0
prefill_0113,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,4,2,1024,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,61565.2057069195,68455.0056094761,61565.2057069195,0
prefill_0114,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,4,2,8192,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,67256.0202383049,77163.2746509249,67256.0202383049,0
prefill_0115,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,16,8,1024,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,125783.721923764,147771.94618459,125783.721923764,1.15689971689553e-16
prefill_0116,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,16,8,8192,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,86973.9593162059,102200.017893583,86973.9593162059,0
prefill_0117,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,64,16,1024,7,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,144922.755679996,169076.296488173,144922.755679996,0
prefill_0118,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,64,32,8192,7,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,88747.1261573489,103566.878418486,88747.1261573489,0
prefill_0119,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,256,64,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,158433.487875256,188585.476790295,158433.487875256,0
prefill_0120,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,256,256,8192,7,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,98313.2356486399,113180.04507109,96141.9353136268,0.0225843210658289
prefill_0121,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,1.5,1024,256,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,161084.74390347,191052.407644893,161084.74390347,1.80674033750671e-16
prefill_0122,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,1,1,1024,6,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12960.9790069588,14270.21287904,12960.9790069588,1.40343519001862e-16
prefill_0123,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,1,1,8192,6,8,256,128,2,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,11687.9464001875,13954.4907115506,11687.9464001875,0
prefill_0124,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,4,2,1024,6,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,57872.2042946139,68455.0056094761,57872.2042946139,1.25724563335159e-16
prefill_0125,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,4,2,8192,6,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,59640.0006494854,77163.2746509249,59640.0006494854,0
prefill_0126,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,16,8,1024,6,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,118283.717708367,147771.94618459,118283.717708367,0
prefill_0127,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,16,8,8192,6,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,75944.4389846856,102200.017893583,75944.4389846856,0
prefill_0128,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,64,16,1024,6,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,127659.363965969,169076.296488173,127659.363965969,1.13990190584421e-16
prefill_0129,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,64,16,8192,6,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,77563.9867453205,103566.878418486,77563.9867453205,0
prefill_0130,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,256,64,1024,6,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,140089.337641722,188585.476790295,140089.337641722,0
prefill_0131,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,256,256,8192,6,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,84109.5901123344,113180.04507109,82829.8868680316,0.0154497765563974
prefill_0132,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,2,1024,256,1024,6,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,142295.789312079,191052.407644893,142295.789312079,0
prefill_0133,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,1,1,1024,5,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,11597.7848015126,14270.21287904,11597.7848015126,1.56839382233461e-16
prefill_0134,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,1,1,8192,5,8,256,128,2,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,10490.4906206669,13954.4907115506,10490.4906206669,0
prefill_0135,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,4,2,1024,5,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,46829.7870042885,68455.0056094761,46829.7870042885,1.55370290569913e-16
prefill_0136,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,4,2,8192,5,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,49161.6244155172,77163.2746509249,49161.6244155172,0
prefill_0137,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,16,8,1024,5,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,94461.8055517707,147771.94618459,94461.8055517707,1.54050784265303e-16
prefill_0138,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,16,8,8192,5,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,62714.8915604097,102200.017893583,62714.8915604097,0
prefill_0139,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,64,16,1024,5,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,105719.238551306,169076.296488173,105719.238551306,1.37646803247686e-16
prefill_0140,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,64,16,8192,5,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,64335.0126075214,103566.878418486,64335.0126075214,0
prefill_0141,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,256,64,1024,5,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,115411.500543959,188585.476790295,115411.500543959,1.26087219729235e-16
prefill_0142,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,256,256,8192,5,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,70241.1260032345,113180.04507109,69669.5632041094,0.0082039096104371
prefill_0143,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,3,1024,256,1024,5,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,117142.623303581,191052.407644893,117142.623303581,0
prefill_0144,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,1,1,1024,3,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,8642.25652934992,14270.21287904,8642.25652934992,0
prefill_0145,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,1,1,8192,3,8,256,128,2,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,7691.51901459776,13954.4907115506,7691.51901459776,0
prefill_0146,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,4,2,1024,3,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,31274.1695915681,68455.0056094761,31274.1695915681,0
prefill_0147,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,4,2,8192,3,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,30685.8075049695,77163.2746509249,30685.8075049695,0
prefill_0148,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,16,8,1024,3,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,61561.3213763781,147771.94618459,61561.3213763781,0
prefill_0149,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,16,8,8192,3,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,38463.4055622663,102200.017893583,38463.4055622663,0
prefill_0150,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,64,16,1024,3,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,67333.3710179026,169076.296488173,67333.3710179026,0
prefill_0151,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,64,16,8192,3,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,39424.7466022199,103566.878418486,39424.7466022199,0
prefill_0152,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,256,64,1024,3,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,71495.2062939057,188585.476790295,71495.2062939057,0
prefill_0153,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,256,256,8192,3,8,256,1,32,8,1,1,1,2,32,4,1,1,1,1,1,replace_only,42783.801648329,114310.676044095,42783.801648329,0
prefill_0154,prefill,DeepSeekV3,torus_mesh_mesh_3,L2,4,1024,1024,1024,3,8,256,2,32,4,1,1,1,1,64,1,4,1,1,1,1,replace_only,75274.7542683845,203924.947302121,73249.1317807255,0.0276538770960845
prefill_0155,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,1,1,1024,9,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,8515.78018273354,8197.37680577899,8515.78018273354,0
prefill_0156,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,1,1,8192,9,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,7955.50324475522,7748.54614643998,7955.50324475522,1.14322711435323e-16
prefill_0157,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,4,2,1024,9,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,76696.4626034104,68081.6891954185,76696.4626034104,0
prefill_0158,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,4,2,8192,9,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,84132.0878421616,76690.1147077068,84132.0878421616,0
prefill_0159,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,16,8,1024,9,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,167580.624753267,147734.662011335,167580.624753267,0
prefill_0160,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,16,8,8192,9,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,113354.558652474,102197.78236514,113354.558652474,0
prefill_0161,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,64,32,1024,9,8,256,8,8,2,2,1,1,2,16,1,4,1,1,1,1,replace_only,182330.867881031,167150.326480904,182330.867881031,1.59620972548234e-16
prefill_0162,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,64,32,8192,9,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,115049.066544414,103566.297983399,115049.066544414,1.26484426735867e-16
prefill_0163,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,256,128,1024,9,8,256,8,8,2,2,1,1,1,64,1,4,1,1,1,1,replace_only,192244.321970634,176280.323959324,192244.321970634,0
prefill_0164,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,256,64,8192,9,8,256,1,32,2,4,1,1,2,32,4,1,1,1,1,1,replace_only,111089.180568308,113180.04507109,111089.180568308,0
prefill_0165,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.25,1024,256,1024,9,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,187153.823405664,172187.991868301,187153.823405664,1.555075388102e-16
prefill_0166,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,11390.9741316225,11390.9741316225,11390.9741316225,0
prefill_0167,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,10964.8046322943,10964.8046322943,10964.8046322943,0
prefill_0168,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,68081.6891954185,68081.6891954185,68081.6891954185,0
prefill_0169,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,76690.1147077068,76690.1147077068,76690.1147077068,0
prefill_0170,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,147734.662011335,147734.662011335,147734.662011335,0
prefill_0171,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,102197.78236514,102197.78236514,102197.78236514,0
prefill_0172,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,64,32,1024,8,8,256,8,8,2,2,1,1,2,16,1,4,1,1,1,1,replace_only,167150.326480904,167150.326480904,167150.326480904,0
prefill_0173,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,64,32,8192,8,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,103566.297983399,103566.297983399,103566.297983399,0
prefill_0174,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,182023.970398529,182023.970398529,182023.970398529,0
prefill_0175,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,256,64,8192,8,8,256,1,32,2,4,1,1,2,32,4,1,1,1,1,1,replace_only,104733.404247762,113180.04507109,104733.404247762,0
prefill_0176,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,0.5,1024,256,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,184321.176894068,184321.176894068,184321.176894068,0
prefill_0177,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14146.6558111788,14146.6558111788,14146.6558111788,0
prefill_0178,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13836.404924139,13836.404924139,13836.404924139,0
prefill_0179,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,68081.6891954185,68081.6891954185,68081.6891954185,0
prefill_0180,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,76690.1147077068,76690.1147077068,76690.1147077068,0
prefill_0181,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,147734.662011335,147734.662011335,147734.662011335,0
prefill_0182,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,102197.78236514,102197.78236514,102197.78236514,0
prefill_0183,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,64,16,1024,8,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,169076.296488173,169076.296488173,169076.296488173,0
prefill_0184,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,64,32,8192,8,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,103566.297983399,103566.297983399,103566.297983399,0
prefill_0185,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,188585.476790295,188585.476790295,188585.476790295,0
prefill_0186,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,256,256,8192,8,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,113180.04507109,113180.04507109,108284.173675161,0.0452131759403298
prefill_0187,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1,1024,256,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,191052.407644893,191052.407644893,191052.407644893,0
prefill_0188,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,1,1,1024,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13723.4668205594,15246.5144374452,13723.4668205594,0
prefill_0189,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,1,1,8192,7,8,256,128,2,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14063.3490276313,15557.5600110684,14063.3490276313,1.29342548490545e-16
prefill_0190,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,4,2,1024,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,61263.1696014467,68081.6891954185,61263.1696014467,0
prefill_0191,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,4,2,8192,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,66953.3934944569,76690.1147077068,66953.3934944569,0
prefill_0192,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,16,8,1024,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,125760.084173463,147734.662011335,125760.084173463,0
prefill_0193,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,16,8,8192,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,86972.5428519074,102197.78236514,86972.5428519074,0
prefill_0194,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,64,16,1024,7,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,147649.497548846,172799.358956513,147649.497548846,0
prefill_0195,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,64,16,8192,7,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,89668.8321271755,104580.01578414,89668.8321271755,0
