candidate_id,baseline_noc,latency_multiplier,bw_multiplier,bs,minibatch,seq,tp,ep,ep1,ep2,sp,cp,dp,fsdp,pp,tp_transform_moe,kv_len_1,kv_len_2,kv_len_3,kv_len_4,paper_utps_avg,paper_stps_avg
0c22b66479fcff76,torus_mesh_switch_1,1,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,26.9528861855616,27599.7554540151
11f16ba20682e6e2,torus_mesh_switch_1,1,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.3464803990173,35170.7959285937
5bc8eba1132d3086,torus_mesh_switch_1,1,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,27.828647257572,28496.5347917537
259f8a6bf04c88b8,torus_mesh_switch_1,1,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.5300833547927,35358.8053553077
087f653680b72f39,torus_mesh_switch_1,1,2,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,23.509679667558,24073.9119795794
2f81140df5b3f260,torus_mesh_switch_1,1,2,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,27.0413913385793,27690.3847307052
7d7212e567ea4c3f,torus_mesh_switch_1,2,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,15.9948975600195,16378.77510146
995d44afdb4b2fb8,torus_mesh_switch_1,2,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.197890376266,35018.6397452964
c32aa6519e44ea2a,torus_mesh_switch_1,2,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,21.1761305201448,21684.3576526282
3f1d6cebca7dd826,torus_mesh_switch_1,2,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,37.5806013355073,38482.5357675595
a6102a46114ca32c,torus_mesh_switch_1,2,1,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,25.2878874975893,25894.7967975314
c8bc1faa833a7cf8,torus_mesh_switch_1,2,1,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,36.922715617884,37808.8607927132
1cce2acf2f228066,torus_mesh_switch_1,2,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,26.6873838763317,27327.8810893637
83cdf2176ed44135,torus_mesh_switch_1,2,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.1098065634942,34928.441921018
68e29a09c67c9c91,torus_mesh_switch_1,2,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,27.545683777962,28206.7801886331
ec732823d1a7c187,torus_mesh_switch_1,2,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.2908772230008,35113.8582763529
f018f5254251d1ce,torus_mesh_switch_1,2,2,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,23.3073692707326,23866.7461332302
987b26f7f280d447,torus_mesh_switch_1,2,2,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,26.8944600382404,27539.9270791582
68e7eb366c703bb1,torus_mesh_switch_1,4,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,15.7489403935921,16126.9149630383
49db6d0f1050d733,torus_mesh_switch_1,4,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,33.0970696403164,33891.399311684
24a47034e5f172fc,torus_mesh_switch_1,4,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,20.7277533024817,21225.2193817413
189ab031df3dd9da,torus_mesh_switch_1,4,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,36.6027927313139,37481.2597568654
2dfe40f864307670,torus_mesh_switch_1,4,1,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,24.6510154354696,25242.6398059209
e2104c67d0458851,torus_mesh_switch_1,4,1,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,36.0503065095957,36915.513865826
a5f7d94860939c6c,torus_mesh_switch_1,4,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,26.1871072135642,26815.5977866897
4e3975eb782dcf19,torus_mesh_switch_1,4,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,33.6714731335231,34479.5884887276
c4ece74490e64755,torus_mesh_switch_1,4,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,27.0138654876659,27662.1982593699
4d6dd9e436171e3a,torus_mesh_switch_1,4,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,33.849260652276,34661.6429079307
0a57d54941155fe0,torus_mesh_switch_1,4,2,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,22.9269609486884,23477.208011457
b7512228274f7331,torus_mesh_switch_1,4,2,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,26.6241361924548,27263.1154610737
